file_id,candidate_statement
[[fileID:490]],no one will be mad if you join the study now and change your mind later.
[[fileID:490]],"before you say yes or no to being in this study ask, us any questions about the study."
[[fileID:490]],no one will be mad at you if you do not want to be in the study.
[[fileID:490]],explain the possible risks in simple words that the age group to be enrolled would know and understand.
[[fileID:300]],"(office) 757-410-4068 (fax) 757-677-0225 (pager) picc and midline insertion consent form i, agree to have a peripherally inserted central catheter (picc) or a midline inserted into my upper arm."
[[fileID:300]],", my attending physician or one of his/her associate(s), has given an order for the placement of a picc or midline and that he/she also designated where the tip of the catheter should be situated."
[[fileID:565]],"i authorize the doctor and any associates to perform such procedures when in their professional judgment, the procedures are necessary."
[[fileID:565]],consent for root canal treatment i hereby authorize patient name and any associates doctor name to perform a root canal on tooth/teeth number(s):  the doctor has explained to me that the purpose of this procedure is to retain teeth that may otherwise have to be extracted.
[[fileID:565]],d traumatic injury acute pain symptoms present today in past chronic pain symptoms present today in past conservative endo previously completed previous endo surgery hemisection/root amputation crown darkened swelling present today in past tmd pain date pain radiographic signs pain today no pain today pain in past no pain in past pain begins spontaneously and with stimulus localized pain diffuse pain duration: seconds minutes hours or longer continuous character:  intensity of pain when present present pain: past pain: mild mild moderate moderate severe severe pain increased by: heat cold lying down pressure/biting exercise sweets diagnostic tests no.
[[fileID:565]],1. inability to completely fill the root canal because the canal is calcified or has a unique curvature.
[[fileID:554]],i consent for vaccination with influenza vaccine.
[[fileID:554]],the information provided will be included in an immunisation database.
[[fileID:554]],"i have read and understand the accompanying vaccine information, including risks and side effects signature date (dd/mm/yyyy) name (please print) for office use only date given dd/mm/"
[[fileID:554]],"healthcare staff seasonal influenza vaccination consent form privacy statement: hse staff are aware of their obligation under the data protection acts, 1988 and 2003."
[[fileID:554]],home address county contact phone number job title work address gp name gp address please complete the following questions before signing the consent form 1.
[[fileID:554]],yy vaccine name/ manufacturer batch no expiry date mm/yy site given vaccinator s signature and pin/mcrn
[[fileID:387]],"procedures if you agree to participate in my research, i will conduct an interview with you at a time and location of your choice."
[[fileID:387]],"] as with all research, there is a chance that confidentiality could be compromised; however, we are taking precautions to minimize this risk."
[[fileID:387]],"with your permission, i will audiotape and take notes during the interview."
[[fileID:387]],you will be given a copy of this form to keep for your own records. 	
[[fileID:387]],"whether or not you choose to participate in the research and whether or not you choose to answer a question or continue participating in the project, there will be no penalty to you or loss of benefits to which you are otherwise entitled."
[[fileID:387]],"[provide more information about follow-up interviews including when they would occur, how many there would be, types of questions if different from the original questions, etc.]"
[[fileID:387]],* consent you will be given a copy of this consent form to keep for your own records.
[[fileID:387]],"if results of this study are published or presented, individual names and other personally identifiable information will not be used [if appropriate, add phrase here such as ""unless you give explicit permission for this below""]. to minimize the risks to confidentiality, we will [explain data security measures to be taken, e.g., storage, coding, encryption, limited access to study records, etc.]"
[[fileID:387]],"compensation [include information on payment or other types of compensation as applicable, specifying method and timing of payment, e.g., ""to thank you for participating in this study, you will receive a $20 gift card for  after you complete the interview.""]"
[[fileID:387]],"when the research is completed, i may save the tapes and notes for use in future research done by myself or others."
[[fileID:387]],"participant's signature			date if you are seeking waiver of documented (signed) consent in your application (per cphs informed consent guidelines), change above form: 1) in the confidentiality section's discussion of minimizing risks, include mention that subjects will be asked for oral rather than signed consent."
[[fileID:387]],you can decline to answer any questions and are free to stop taking part in the project at any time.
[[fileID:387]],"sample consent form interview with audiotaping consent to participate in research title of study (designate any subject sub-group here, e.g., community members )"
[[fileID:387]],"if you agree to being audiotaped but feel uncomfortable at any time during the interview, i can turn off the recorder at your request."
[[fileID:387]],rights participation in research is completely voluntary.
[[fileID:387]],"2) replace last section of the form (directly after the questions section) as follows: consent if you agree to participate, please say so."
[[fileID:387]],"or if you don't wish to continue, you can stop the interview at any time."
[[fileID:387]],"you are free to decline to answer any questions you don't wish to, or to stop the interview at any time."""
[[fileID:387]],"[describe any potential risks/discomforts from study participation and what will be done to minimize and/or address these risks, e.g., ""some of the research questions may make you uncomfortable or upset."
[[fileID:387]],"the recording is to accurately record the information you provide, and will be used for transcription purposes only [if accurate]."
[[fileID:387]],"[or if different, give accurate information about retention and use of study data in future, e.g., ""i will destroy the tapes and notes at the end of the study""]."
[[fileID:387]],"/if applicable] if you agree to allow your name or other identifying information to be included in all final reports, publications, and/or presentations resulting from this research, please sign and date below. 	 "
[[fileID:515]],evelyone in the study should expect to be re-contacted at some point over the life of the project.
[[fileID:515]],"we will document your decision on a form, and ask you to sign the form."
[[fileID:515]],we may be required to provide summary information to workers or contractors of the united states government for reviewing or evaluating federally-funded projects.
[[fileID:515]],the marshfield clinic has a policy that does not allow discrimination in health care based on genetics.
[[fileID:515]],you will receive a copy of your signed consent form.
[[fileID:515]],"in order to minimize the risk of unintended release of information, shared data and samples will be stripped of all identifiers except for a study code to permit tracking."
[[fileID:515]],"date approved - october 28, 2013 consent form calio1o2+pm-c - main consent page 3 of 6"
[[fileID:515]],you will be paid for taking part in the project.
[[fileID:515]],s activated power of attorney for healthcare (check appropriate title) printed name of subject printed name of signatory (if other than subject)
[[fileID:515]],this will give us information about yourself and your enviromnent.
[[fileID:515]],this will allow the researchers to follow the health of a large group of people in central wisconsin.
[[fileID:515]],this consent form describes the known risks of research in which dna samples are used.
[[fileID:515]],"research consent/authorization form marshfield clinic research foundation a division of marshfield clinic 1000 n oak avenue, marshfield, wi 54449 sp code: cali 0102""-l-pm""'c pi: murray h brilliant, phd title: personalized medicine research project (pmrp) informed consent allows you to choose whether to participate."
[[fileID:515]],approved researchers and staff will have access to your research data.
[[fileID:515]],"date approved - october 28, 2013 consent form cal1o1o2+pm-c - main consent page 2 of 6 you will not get direct benefit from this project."
[[fileID:515]],"h:\radmin\research review\irb\consent forms\a-h\cal1o1o2 - hmong short form.doc h:\radmin\research review\irb\consent forms\a-h\cal1o1o2 - spanish short form.doc date approved - october 28, 2013"
[[fileID:515]],(if applicable) signature of presenter printed name of presenter date presented 06/04/2002; 06/28/2002; 07/19/2002; 07/24/2002; 01/22/2003; 02/07/2003; 04/23/2003; 05/12/2003; 05/17/05; 06/07/05; 09/28/05; 03/08/06; 04/26/06; 12/20/06; 2/1 /2010; 3/24/10; 06/21/2011; ii/30/2012; 12/14/2012; 10/28/2013 h:\radmin\research review\irb\consent forms\a-h\calioio2+pm-c.doc see also:
[[fileID:515]],"if you take part in this research, you would have no genetic information to relay to an employer, insurance company or other inquiring third party."
[[fileID:515]],"date approved - october 28, 2013 consent form cal1o1o2+pm-c f main consent page 4 of 6"
[[fileID:515]],"all samples, data and research findings will belong to the marshfield clinic."
[[fileID:515]],a number of things will happen if you agree to take part in the project.
[[fileID:515]],researchers can not be forced to give out information that could identify you in any court matter.
[[fileID:515]],research staff will have access to your medical record.
[[fileID:515]],"date ~approved - october 28, 2013 consent form cal1o1o2+pm-c - main consent page 5 of 6 individual results will not be shared with you."
[[fileID:515]],if your samples have already been used in research it would not be possible to remove any of the information that may have been learned prior to your request to withdraw.
[[fileID:515]],"if you choose not to participate, your relationship with your doctors or with the marshfield clinic will not change."
[[fileID:515]],"date approved - october 28, 2013 consent form cal1o1o2+pm-c - main consent page 6 of 6 signing the consent means."
[[fileID:515]],you will receive twenty dollars ($20) for being a part of this project.
[[fileID:515]],.researchers will send a newsletter up to 4 times a year.
[[fileID:515]],the family information you give will be coded to show fatuity relationships among the people taking part in the project.
[[fileID:515]],the newsletter will not contain individual results.
[[fileID:515]],you will never be identified in either of these.
[[fileID:515]],they will not be able to identify you.
[[fileID:515]],the purpose of this consent form is to give you information to help you decide if you want to be a palt of this research.
[[fileID:515]],we may need to re- contact you if we are studying a specific illness or condition that you may happen to have.
[[fileID:515]],a limited number of approved researchers and staff have access to the database.
[[fileID:515]],"if deemed necessary, you may be re-contacted for your consent to allow your samples to be used for a specific project."
[[fileID:515]],you are not giving up any legal rights by signing this consent document and taking part in this research study.
[[fileID:515]],"if you join pmrp, approved marshfield clinic research staff will have access to your medical records, in addition to study related data and samples."
[[fileID:515]],"if you wish to get this newsletter by email, please provide your email address here."
[[fileID:515]],this research project is completely voluntary.
[[fileID:515]],"if you choose not to sign this consent form, your relationship with your doctor and this institution will not change."
[[fileID:515]],there is no cost to you for taking part in this project.
[[fileID:515]],if you return a completed diet history questiomlaire you will receive an additional ten dollars ($10).
[[fileID:515]],it may provide general information about discoveries from the project.
[[fileID:515]],you will receive a signed copy of this consent form.
[[fileID:515]],you can decide at that time if you want to participate in other studies.
[[fileID:515]],some researchers we share information with may not be required to follow this federal law.
[[fileID:515]],reasons we asked you to take part in this project.
[[fileID:542]],legally authorized representative /  signature of authorized healthcare professional date:    print name obtaining & witnessing representative's signature  signature of attending physician (if applicable) signature: / date:  time:  print name  date:  witness to telephone consent
[[fileID:542]],"alternatives: there may be other ways to monitor your condition and collect the information that is obtained by a central venous catheter, along with other ways to administer intravenous fluids, medications and nutrition."
[[fileID:542]],"in addition, i agree to have any other appropriate personnel present for the procedure."
[[fileID:542]],"this catheter will allow your condition to be more closely monitored and can be used for the administration of intravenous fluids, medications and nutrition."
[[fileID:542]],"(complete this paragraph if applicable  ( limited to: or document ""na"") due to your additional medical history of , added risks for you include but are not  "
[[fileID:542]],area consent for central venous catheter placement introduction: your physician has requested that you have a central venous catheter inserted.
[[fileID:542]],signature: date: time: date: time: patient i print name signature of authorized healthcare professional obtaining & witnessing patient's signature ( \ i date: time: print name signature of attending physician (if applicable)
[[fileID:542]],3/2012 consent for central venous catheter placement agreement
[[fileID:542]],"i also agree that fellows, residents and surgical assistants may participate in significant tasks that are part of the procedure."
[[fileID:542]],"i agree to undergo the procedure to be performed and his/her associates, assistants, and appropriate hospital personnel, by and accept the risks."
[[fileID:542]],"i assign to the university of pennsylvania health system (""health system"") all rights to any tissues, organs, cells, body parts, and/or body fluids that may be removed during this procedure and i authorize the health system to use or dispose of such specimens according to its standard practices."
[[fileID:542]],"i, ,the  of     relationship to patient name patient's name hereby give consent on his/her behalf."
[[fileID:354]],if you/your child choose(s) to withdraw your/his/her consent any unused specimens that have not been provided to researchers will be destroyed and/or all identifying information will be removed that would link the sample to you/your child.
[[fileID:354]],name of parent (print) signature of parent date 12 of	 12 approved for period: 9/13/2016 - 9/12/2017
[[fileID:354]],"if you/your surviving child have/has any questions about the study or about this form, please ask us."
[[fileID:354]],"yes, you/your child may withdraw or take back your/his/her permission to use and share your/his/her health information at any time."
[[fileID:354]],"to formally withdraw your/your child s consent and/or revoke your/his/her authorization, we ask that you contact dr."
[[fileID:354]],"if you/your child withdraw your/his/her permission, you/your child will not be able to stay in this study."
[[fileID:354]],people who agree to take part in research studies are cal ed subjects or research subjects .
[[fileID:354]],"to give this additional permission, check the box below and write your initials where indicated."
[[fileID:354]],"subjects may choose to be provided information on known, disease-causing genetic changes in these acmg-specified genes as well as genetic changes that may be disease-causing."
[[fileID:354]],we will notify you/your child as soon as possible if such information becomes available.
[[fileID:354]],"orrin devinsky, the principal investigator, without your consent because: the principal investigator feels it is necessary for your health or safety."
[[fileID:354]],"a complete list of diseases/disorders tested for is included in the summary of informed consent form, which you will be given."
[[fileID:354]],"if you/your child give(s) this additional permission, you/he/she will continue to have the rights described in this form."
[[fileID:354]],"if such a mutation is detected in your dna, you/your surviving child would be contacted and a genetic counseling appointment would be arranged with dr."
[[fileID:354]],the emsi will have a contract in place with nyu and it will cost you nothing to have this done.
[[fileID:354]],there are no plans for the nyu school of medicine or medical center to pay you/your child or give you/your child other compensation for the injury.
[[fileID:354]],"there are no risks to your/your child s health or possibility of physical discomfort involved in allowing your/his/her samples to be stored in a bank, because your/your child s excess samples will otherwise be discarded."
[[fileID:354]],"what is the purpose of this study the purpose of this part of the sudc registry and research collaborative is to study biospecimens (blood and saliva) of biological family members who lost a relative to sudden unexplained death in childhood (sudc) in order to understand the risks that lead to sudc, to help us understand these deaths, and to identify at-risk individuals."
[[fileID:354]],7. what are the possible benefits of the study there is no direct benefit to you/
[[fileID:354]],there are resources available to you if you feel upset as a result of participating in this study.
[[fileID:354]],"if you/your child decides to take part in this study, you must sign this form."
[[fileID:354]],6 of	 12 approved for period: 9/13/2016 - 9/12/2017 	 study #: s14-01061 version date: 12/21/2015 8.
[[fileID:354]],your child may not revoke your authorization for uses or disclosures that we have already made or must make to complete analyses or report data from research in progress.
[[fileID:354]],"if you do not give this permission, your/your child s treatment outside of this study, payment for your/your child s health care, and your/your child s health care benefits will not be affected."
[[fileID:354]],these disorders were selected because there may be changes in medical management for an individual if the individual is known to have a genetic susceptibility to one or more of these disorders.
[[fileID:354]],what other choices do i have if i/my child do/does not participate the alternative option is not to participate in this study.
[[fileID:354]],you/your surviving child are/is being asked to participate by donating blood and/or saliva for testing because you/your surviving child are/is a family member of a child who died unexpectedly without clear explanation.
[[fileID:354]],"before you/your surviving child can make your/his/her decision, you/"
[[fileID:354]],they further concluded that there is little increased risk to your health or to the scientific quality of the research study because of the receipt of payments.
[[fileID:354]],these words are used throughout this consent form.
[[fileID:354]],"name of family member subject (print) signature of family member subject date name of person obtaining consent (print) signature of person obtaining consent date if you are enrolling a minor study participant, please complete the below: signature of parent(s)/guardian for child"
[[fileID:354]],"such an action would not require your consent, but you will be informed if such a decision is made and the reason for this decision."
[[fileID:354]],we are asking for your permission to use and to disclose your/your child s health information in connection with this study.
[[fileID:354]],12/21/2015 you/your child may stil participate in this study even if you/your child do/does not give us this additional permission.
[[fileID:354]],"every research site for this study, including this hospital, and including each sites research staff and medical staff any laboratories and other individuals and organizations that analyze your/your child s health information in connection with this study in accordance with the study s protocol such as examination management services, inc (emsi) the united states research regulatory agencies and other foreign regulatory agencies the members and staff of the hospital"
[[fileID:354]],"optional permission for future use nyulmc would also like to store, use, and share your/your child s health information from this study in research databases or registries for future research conducted by nyulmc or its research partners."
[[fileID:354]],orrin devinsky and let him know that you/your child are/is withdrawing from this study.
[[fileID:354]],health care providers and laboratories or other individuals who analyze your /your child s health information in connection with this study.
[[fileID:354]],what information about me/my child may be used or shared with others the following information may be used or shared in connection with this research: information in your/your child s genetic reports you/your child have/has a right to access information in your/his/her medical record.
[[fileID:354]],"she will need to know what the study is about, the possible risks and benefits of being in this study, and what you/"
[[fileID:354]],"in addition, we hope to gain 1	 of	 12 approved for period: 9/13/2016 - 9/12/2017 	 study #: s14-01061 version date: 12/21/2015 knowledge to establish prevention strategies to reduce chances of sudc in the future."
[[fileID:354]],if any samples are left over they will be destroyed at the end of the study.
[[fileID:354]],"if an incidental/unrelated result is found, we will attempt to notify you using the contact information you have provided, so that you can speak with dr."
[[fileID:354]],"11 of	 12 approved for period: 9/13/2016 - 9/12/2017 	 study #: s14-01061 version date: 12/21/2015 when you sign this form, you/your child are agreeing to take part in this research study as described to you/your child."
[[fileID:354]],"if you/your child do decide to withdraw your/his/her consent, we ask that you contact dr."
[[fileID:354]],"if a genetic change is identified in one of these acmg-specified genes, further testing for that specific gene may be recommended."
[[fileID:354]],your/your child s information may be re-disclosed or used for other purposes if the person who receives your/his/her information is not required by law to protect the privacy of the information.
[[fileID:354]],your/your surviving child s participation is voluntary which means you/your surviving child can choose whether or not you/your surviving child want(s) to take part in this study.
[[fileID:354]],what if new information becomes available during the course of this study we may find more information that could be important to you/your child.
[[fileID:354]],"if you/your child withdraw(s) your/his/her consent but do not revoke your/his/her authorization, we may 8 of	 12 approved for period: 9/13/2016 - 9/12/2017 	 study #: s14-01061 version date"
[[fileID:354]],you/your child may withdraw your consent for the research use of specimen and revoke your/his/her authorization for the use and disclosure of your/his/her protected health information at any time and without penalty.
[[fileID:354]],how long will i/my child be in the study how many other people will be in the study we estimate that the following number of subjects will enroll in this study.
[[fileID:354]],"checking this box indicates my permission to store, use, and share my/my surviving child s health information from this study in research databases or registries for future research conducted by nyulmc or its research partners."
[[fileID:354]],"this means that you/your child have/has read the consent form, your/your child s questions have been answered, and you/your child have/has decided to volunteer."
[[fileID:354]],it is hoped that the knowledge gained will be of benefit to others in the future in the understanding of sudc and may help in developing prevention strategies.
[[fileID:354]],"when is the study over can i/my child leave the study before it ends this study is expected to end after all participants have completed all visits, and all information has been col ected."
[[fileID:354]],"after a report is generated and given to you, we will have sudc foundation or sudcrrc mental health professionals follow-up with a phone cal to ensure you aren t suffering emotionally due to the report."
[[fileID:354]],4 of	 12 approved for period: 9/13/2016 - 9/12/2017 	 study #: s14-01061 version date: 12/21/2015 please initial below whether or not you would like to be notified of incidental/unrelated findings in the acmg-specified genes identified in this research study: please notify me of any incidental/unrelated findings in the acmg-specified genes obtained from this research from me/my surviving child.
[[fileID:354]],: 12/21/2015 continue to use and disclose your/your child s health information for research as described in this form.
[[fileID:354]],the principal investigator s name and phone number are listed at the top of page 1 of this consent form.
[[fileID:354]],"in some cases when necessary to protect the integrity of the research, you/he/she will not be allowed to see or copy certain information relating to the study while the study is in progress, but you/he/she will have the right to see and copy the information once the study is over in accordance with nyu langone medical center policies and applicable law."
[[fileID:354]],"study #: s14-01061 version date: 12/21/2015 version	 date:	 12/21/15 research subject informed consent form biological family member biorepository title of study: the sudc registry and research collaborative # s14-01061 principal investigator: orrin devinsky, md nyu langone epilepsy center 223 east 34th street new york, ny 10016 phone: (646) 558-0801 od4@nyu.edu emergency contact: daniel friedman, md phone: (646) 558-0803 1. about volunteering for this research study you/your surviving child is/are being invited to take part in a research study."
[[fileID:354]],sudc genetic report checking this box indicates i do want to receive the genetic analysis report that may be generated from this study from my/my surviving child s blood and/or saliva that may benefit me/
[[fileID:354]],the research results will never go into your medical record or be shared with anyone.
[[fileID:354]],"to withdraw your/your child s permission, send a written notice to the principal investigator for the study noted at the top of page 1 of this form."
[[fileID:354]],please do not notify me of any incidental/unrelated findings in the acmg-specified genes obtained from this research from me/my surviving child.
[[fileID:354]],"rarely, we may believe the variant is of urgent medical importance; if that is the case, you will be informed of this information, regardless of your choice below."
[[fileID:354]],how long may my/my child s information be used or shared your/your child s permission to use or share your/your child s personal health information for this study will never expire unless you/he/she withdraw(s)
[[fileID:354]],"after the review, they determined that these relationships and the receipt of payments is a potential conflict of interest and placed restrictions on the researchers participation in the research study, including that you be informed before you enroll in this study."
[[fileID:354]],"if you/your child withdraw(s) your/his/her permission, we will not be able to take back information that has already been used or shared with others."
[[fileID:354]],this study may also be stopped or your participation ended at any time by dr.
[[fileID:354]],"in addition, there are support services we would be able to help point you to the proper support group, if necessary."
[[fileID:354]],orrin devinsky in writing and let him know you
[[fileID:354]],signature of family member subject date 3 of	 12 approved for period:
[[fileID:354]],your/your child s confidentiality will be honored and no data that can be identified with you will be released to anyone that isn t connected to this research project without your permission.
[[fileID:354]],"12/21/2015 if at any time during or after the study you change your mind about whether or not you would like to be notified, you can contact us at the contact information listed on the first page of this consent form."
[[fileID:354]],/she will have to do in this study.
[[fileID:354]],the american college of medical genetics and genomics (acmg) defines an incidental/unrelated finding as an abnormality that is discovered through a deliberate search for disease-causing or likely disease-causing genetic changes that are not relevant to the reason for testing and may not be included in genes of interest relative to the sudcrrc.
[[fileID:354]],your child are withdrawing your/your child s permission for your/his/her specimens for research and/or your/your child s authorization.
[[fileID:354]],"during this appointment, the relevant results and their implications would be discussed with you/your child."
[[fileID:354]],please ask me if/when incidental/unrelated findings in the acmg-specified genes are identified whether or not i want to receive this information from me/my surviving child.
[[fileID:354]],10 of	 12 approved for period: 9/13/2016 - 9/12/2017 	 study #: s14-01061 version date:
[[fileID:354]],"if a member of the research team cannot be reached or you/your child want(s) to talk to someone other than those working on the study, you/he/"
[[fileID:354]],"your/your surviving child s blood sample will be coded with a unique, de-identified number so that you/your 2 	 of	 12 approved for period: 9/13/2016 - 9/12/2017 	 study #: s14-01061 version date: 12/21/2015 surviving child cannot be identified by your/your surviving child s sample."
[[fileID:354]],samples will only be identifiable to the nyu sudc research team who will maintain the link between you/your surviving child and your/his/her sample.
[[fileID:354]],why is my/my child s information being used you/your child s health information will be used by the research team and others involved in the study to conduct and oversee the study. who may use and share information about me/
[[fileID:354]],signature of family member subject date checking this box indicates i do not want to receive the genetic analysis reports that may be generated from this study from my/my surviving child s blood and/or saliva even if results may be important to my/my surviving child s health or family s health.
[[fileID:354]],"5 of	 12 approved for period: 9/13/2016 - 9/12/2017 	 study #: s14-01061 version date: 12/21/2015 if the genetic analysis finds anything clinical y relevant related to your child s death, the investigators will have the results confirmed by a clia-certified genetic laboratory."
[[fileID:354]],can i/my child change my/his/her mind and withdraw permission to use or share my/his/her information
[[fileID:354]],will i/my child be paid for being in this study you/your child will not be compensated for participation in this study.
[[fileID:354]],your child to change your/his/her mind about being in the study.
[[fileID:354]],you/your child may choose not to be contacted with information on study results.
[[fileID:354]],"4. what will i/my child be asked to do in the study if you/your surviving child chooses to take part in the study, we will ask you to sign this consent form before you/your surviving child have/has any procedures with the study staff that are part of the study."
[[fileID:354]],"my child the following individuals may use, share or receive your/your child s information for this research study: the principal investigator, study coordinators, other members of the research team, and personnel responsible for the support or oversight of the study."
[[fileID:354]],"if you/your child decide(s) to take part in this study, you/he/she may withdraw from participation at any time without penalty or loss of benefits to which you/he/she would otherwise be entitled."
[[fileID:354]],"the nyu school of medicine s irb is made up of: doctors, nurses, non-scientists, and people from the community 16. who can i/my child call with questions, or if i m/my child is concerned about my/his/her rights as a research subject if you/your child have/has questions, concerns or complaints regarding your/his/her participation in this research study or if you/your child have/has any questions about your/his/her rights as a research subject, you/he/she should speak with the principal investigator listed on top of the page 1 of this consent form."
[[fileID:354]],"heather lau, a neurogeneticist, which is a doctor that specializes in the study of genetics of the brain will be able to give information and referrals to geneticists (a doctor that specializes in the study of genes) in your/your child s area."
[[fileID:354]],you/your surviving child have(s) the right to take back this additional permission at any time.
[[fileID:354]],the study sponsor: faces and sudc foundation 9 of	 12 approved for period:
[[fileID:354]],"william macallister, a neuropsychologist, will both be available to speak to if you are under emotional stress due to this study."
[[fileID:354]],"you have the right not to give us this permission, in which case you/your child will not be able to participate in this study."
[[fileID:354]],subject initials checking this box indicates i do not provide consent for my/my surviving child s biospecimens to be used for future research and therefore will be destroyed when the study is completed if they are not previously withdrawn and transferred.
[[fileID:354]],i give my consent for my surviving child to take part in this research study and agree to allow his/her health information to be used and shared as described above.
[[fileID:354]],"in addition, the decision whether or not to report this information to your/your child s healthcare providers would be up to you."
[[fileID:354]],"your surviving child may also decide to discuss this study and this form with your family, friends, or doctor."
[[fileID:354]],"incidental or unrelated genetic findings: it is possible that this genetic study will identify information about your child that was previously unknown, such as disease status or risk."
[[fileID:354]],"although health information that is col ected from your/your child s genetic reporting will be kept in a secure database, there is always the risk that it may be accessed by individuals not associated with this study."
[[fileID:354]],if you/your child think(s) you/he/she have/has been injured or experience(s) serious emotional distress as a result of taking part in this research 7 of	 12 approved for period: 9/13/2016 - 9/12/2017 	 study #:
[[fileID:354]],(for parents enrolling minor study participant only) i give permission for my surviving child to provide a blood and/or saliva sample for testing in this study.
[[fileID:354]],what are the possible risks or discomforts the following are risks and discomforts that you/your child may experience during your/his/her participation in this research study.
[[fileID:354]],"genetic testing: by donating blood or saliva to a study in which we are going to try to discover more about the genetic risks of sudc, you/your surviving child may be concerned about receiving or not receiving genetic results."
[[fileID:354]],the opportunity for genetic testing to provide negative results may also assist in decreasing some anxiety as well.
[[fileID:354]],please check one of the below: i agree to provide a blood and/or saliva sample for testing in this study.
[[fileID:354]],we will give you/your surviving child a copy of this form signed by you for you/your surviving child to keep.
[[fileID:354]],"the samples that have already been analyzed may be used for other research, but no one will be able to relate those research results to you/your child."
[[fileID:354]],you/your child do/does not give up your/his/her legal rights by signing this form.
[[fileID:378]],"i understand that all parts of this agreement will be valid and apply if the patient is brought to children s by me, by any other adult who is legally authorized to consent to care on behalf of the patient (such as another parent with legal custody), or by any other adults i name below, each of whom i hereby authorize to present the patient for care at children s, to make appointments, and to receive patient information."
[[fileID:378]],"parent of the patient, he/she can bring the patient to children s and his/her name does not need to be listed below."
[[fileID:378]],"if you do not want researchers to review the patient s records as part of their research activities or to contact you or the patient about possible research studies, please initial below."
[[fileID:378]],"state of county of this agreement was acknowledged before me this  day of, 20 by (printed name of signer)."
[[fileID:378]],my signature below authorizes children s and contractors to submit claims to obtain benefits for care without obtaining my signature on each claim.
[[fileID:378]],"signature of parent with legal custody, legal guardian, date adult patient or emancipated minor patient, or other legally authorized representative of patient  print name relationship to patient notary acknowledgment (only needed if this form is not signed at a children s location)"
[[fileID:378]],"i understand that unless an annual medical care consent and financial responsibility agreement is on file at children s for the patient, i or another legally authorized representative of the patient will be required to sign this form each time the patient is brought to children s to receive care.  "
[[fileID:378]],"i consent to medical care for myself or the patient named above (the patient ) at children s hospital & medical center, children s physicians, children s urgent care, and/or children s specialty physicians (collectively, children s ), including all examinations, assessments, tests, therapy, outpatient diagnostic procedures including laboratory and radiology procedures, and other services and procedures that the physicians, other health care providers, and staff of children s ( provider ) deem necessary or appropriate."
[[fileID:378]],i will remain financially responsible for all care provided to the patient before that time.
[[fileID:378]],": i may cancel this agreement at any time by providing written notice of cancellation to children s at: children s, patient accounts department, p.o."
[[fileID:378]],i authorize release of any information about me or the patient that is required to submit insurance claims for the patient s care.
[[fileID:378]],": i understand i may choose not to have children s bill my and/or the patient s insurance for a particular health care item or service provided to the patient, and instead choose to personally pay in full the cost of that health care item or service."
