60	1	a	i hereby consent for name dob gender to participate in genetic testing for the following rna dna based cascade of tests ordered by my physician at the university of alabama at birmingham uab medical genomics laboratory mgl genetic tests
61	0	a	some swellin g is norm al but if severe you should notify us
62	0	a	signature of child date printed name of child signature of parent or individual legally authorized to consent date to the child s general medical care parent individual legally authorized printed name of parent or individual legally authorized to to consent to the child s consent to the child s general medical care general medical care see note below
63	0	a	3720 w 69th st suite 200 sioux falls sd 57108 605 322 3050 fax 322 3051 cons pha informed consent for pharmacogenetic testing first name last name dob t male t female test to be completed
64	0	a	if you do not wish to answer a question you can skip it and go to the next question
65	0	a	the information given included the section about the use and disclosure of protected health information
66	0	a	this proposal has been reviewed and approved by name of the local irb which is a committee whose task it is to make sure that research participants are protected from harm
67	0	a	is the gardasil vaccine safe yes studies show that it is safe
68	1	a	parental consent form for a minor seeking abortion parental statement i certify that i am the parent of name ofparent minor daughter name and give consent for to perform an abortion on my daughter
69	0	a	it is important that you tell the doctors the hospital or emergency room staff that you are taking part in a research study and the name of the principal investigator
70	0	a	information about you may be obtained from any hospital doctor and other health care provider involved in your care including hospital doctor s office records including test results x rays blood tests urine tests etc
71	0	a	the researchers leading this optional study hope the results will help other people with cancer in the future
72	0	a	geisinger is committed to helping you understand and use the information that we might return to you as a result of your participation in mycode
73	1	a	the biobank serves as a library for researchers instead of having to look for volunteers for each new project researchers can use samples from the biobank as well as share information already collected
74	0	a	we will not use your personal health information for a different study without your permission or the permission of a hospital research review board irb
75	0	a	you will be paid 75 for your participation in the study
76	0	a	the laboratory s analysis represents a good faith effort to use current scientific knowledge to identify a possible genetic cause of disease however current scientific knowledge about the function of variants genes and other portions of the genome and the ways in which genetic disorders are inherited is incomplete
77	0	a	if you decide to be in this study you may change your mind and stop taking part at any time
78	0	a	ultimately research conducted by recipient investigators who access material from the repository must be consistent with the uses described in the bank protocol and consent form
79	0	a	research involving greater than minimal risk but presenting the prospect of direct benefit to the child requires one parent s signature
80	0	a	no do you have any questions you would like to ask 0
81	0	a	t x a 3 informed consent to treatment 0
82	0	a	keeping in touch with you and checking on your condition every year helps them look at the long term effects of the study
83	0	a	fill in the circumstance or condition that makes subjects them eligible for the research for example you are a healthy individual
84	0	a	although the language is optional for new studies approved before that date sponsor may request the language
85	0	a	tailor this section to ensure that it fits for the group for whom you are seeking consent
86	0	a	benefits how could i or others benefit if i take part in this study choose either the possible benefit of your participating in this study is consider adding the benefits related to the intervention or procedure and or benefits related to a research monitoring procedure which is likely to contribute to the well being of the subject
87	0	a	patient label will bill insurance carriers on my and or the patient s behalf for all care provided to the patient
88	0	a	i understand that this vaccine may cause flu iike symptoms in some people and in rare incidents guillain barr syndrome
89	0	a	delete if not applicable
90	0	a	before you agree the study doctor must tell you about
91	0	a	if you do not see them clean their hands ask them to clean their hands
92	0	a	we believe the chance this will happen is very small
93	0	a	information about you that will be collected during the research will be put away and
94	0	a	the patient legal representative was given the opportunity to have their questions answered and has agreed to proceed with the procedure and or treatment
95	0	a	approximately x y of subjects out of 100 less likely and serious insert risk
96	0	a	i understand that my participation is voluntary and that i may stop my participation in the study at any time
97	0	a	the facility is authorized to disclose all or any portion of the patient s medical record as set forth in its notice of privacy practices unless the patient objects in writing
98	0	a	if you wish you may contact the principal investigator by letter or by fax
99	0	a	feel free to ask all the questions you want before you decide
100	0	a	the proposed treatment plan to arrest the effects of periodontal disease that has been explained to me and
101	0	a	investigators are expected to write consent forms in simple language
102	0	a	we hope the information from this study will help us test name of study product further in the future
103	0	a	have you had a prior diagnostic imaging study or examination mri ct x ray etc
104	0	a	while the mgl is not a specimen banking facility in some cases it may be possible for the laboratory to reanalyze my remaining dna upon request
105	0	a	the federal government s classification of marijuana as a schedule i controlled substance
106	0	a	there is a chance that researchers might find information that could be important to your health and the health of your family members when they study your mycode samples
107	0	a	this research study involves exposure to radiation from insert type of diagnostic procedure or procedures
108	0	a	i understand that if have any questions about this information wi ask kathy nordgren l ac
109	0	a	6 definitions of frequency categories a common some may be serious there is no standard definition of the frequency of risks included in this category however as a guideline common some may be serious can be viewed as occurring in greater than 20 and up to 100 of patients receiving the drug agent
110	0	a	this consent form will expire at the end of the 2017 2018 school year
111	1	a	list a specific date on which the authorization will expire e g will end on december 31 2050
112	0	a	it is important that neither you nor we know which of the two drugs you are given
113	0	a	the person being asked to be in this research study may not be able to give consent to be in this study
114	0	a	if you join this study you would not have to stay in it
115	0	a	due to updates in medical knowledge your physicians may wish to order a reanalysis of your prior test or a new test
116	0	a	4 in some cases this information could be used to make it harder for you to get or keep a job or insurance
117	0	a	in the likely and less likely categories identify those side effects that may be serious
118	0	a	do you have a history of guillain barre syndrome yes no 7
119	0	a	you have not waived any legal rights or released the hospital or its agents from liability for negligence by signing this form
120	0	a	procedures wirb approved study template or submitted text plus the site will include the number of study visits and how much time will be required of the subjects per visit
121	0	a	genetic testing on children under the age of 18 requires that the ordering healthcare provider obtain an informed consent from a parent or legal guardian
122	0	a	do you want me to go through the procedures again side effects
123	0	a	there may not be any benefit to the society at this stage of the research but future generations are likely to benefit
124	0	a	c op y 1
125	0	a	in fact only 40 out of every 100 people given the malaria drug xyz are completely cured
126	0	a	it may be necessary to return to mayo clinic to meet with a health care professional to get test results
127	0	a	for some studies the only alternative would be to not participate describe consequences of the refusal to sign when may participation in the study be stopped under what circumstances the subject s participation may be stopped by the investigator the consequences of a subject s decision to withdraw from the research and the procedures for orderly withdrawal of participation by the subject
128	0	a	you will not be paid for taking part
129	0	a	a treatment intended to help endure labor requires a letter from a primary care provider authorizing or recommending such a treatment
130	0	a	if you think this study might affect your clinical care please inform your doctor
131	0	a	though we intend for this to be used as a template for those writing consent forms for their own biobanking projects there are many ways in which biobanks can operate making a one size fits all approach impossible
132	0	a	the benefits to you of being in this study may be
133	0	a	i understand that following the procedure during the healing process i should not smoke drink heavily use any drugs not prescribed by my doctor
134	0	a	no one else like a relative boss or insurance company wil be given your test results
135	0	a	b for multiple arm studies with a control the table s of possible side effects for the control arm should appear first and be followed by the tables of possible side effects for the drugs agents used in the experimental arm s
136	0	a	protecting your sample s and information pa nt at mayo clinic the biobank samples are secured in a locked freezer and access to them is limited
137	0	a	make sure your health care provider records all your vaccinations on it
138	0	a	one of the important jobs that btog has is to decide which research results if any will be returned to biobank donors
139	0	a	however because this is research there a possibility that you if relevant or the embryo or fetus will have a reaction that we do not know about yet and is not expected
140	0	a	what will happen when i enroll in the biobank initially you will be asked to pa rti provide a sample of blood about 4 tablespoons your blood contains dna which has all of your genetic information
141	0	a	if you decide not to be in this study or if you stop participating at any time you won t be penalized or lose any benefits for which you otherwise qualify
142	0	a	they will sometimes learn new information after examining the samples and information in the biobank
143	0	a	do not delete this bullet unless you are certain that the data or specimens will not be used for future irb approved research studies a tech transfer or licensing agreement
144	0	a	i am going to give you information and invite you to be part of this research
145	0	a	there is no cost to you for taking part in this project
146	0	a	want your child to be in this study
147	0	a	if you join the study you can change your mind later
148	0	a	if so linkage testing cannot provide results for the family members in question
149	0	a	if children and adults can join this study the word you in this consent form will refer to both you and your child
150	0	a	however we cannot promise this will happen
151	0	a	my signature below documents that the information in the consent document and any other written information was accurately explained to and apparently understood by the subject and that consent was freely given by the subject
152	1	a	we will also ask you a few questions about your general health and measure how tall you are and how much you weigh
153	0	a	it is up to you
154	0	a	in any sort of report we might publish we will not include any information that will make it possible to identify a participant
155	1	a	you may ask for study data once the study is over
156	0	a	will i be paid for taking part in this study keep all statements that apply to this study and remove revise as applicable compensation
157	0	a	and include we hope the information learned from this study will benefit other people with similar conditions in the future
158	1	a	if i do not agree to have my tissue stored the tissue will be thrown away
159	0	a	illumina does not bill insurance providers and this test may not be reimbursed by health insurance or covered by hmos
160	0	a	have you felt ill or run a fever in the past 48 hours 3
161	0	a	modify the following sentence to be consistent with the study for patients who receive the usual approach for this cancer about insert appropriate number out of 100 are free of cancer at five years
162	0	a	vaers does not provide medical advice
163	0	a	if you agree to have this insert descriptor scan or procedure it would involve briefly describe procedures
164	0	a	you will need to discuss the best available methods that would reduce your chances of needing blood with your doctor
165	0	a	providing a brief description of a usual approach which should not be overly specific or detailed allows the research to be placed into an appropriate context
166	0	a	my physician has provided me with written information identifying a genetic counselor or medical geneticist from whom i may obtain such counseling
167	0	a	indicate if the amount is pro rated for research visit completion
168	0	a	there is also a small chance that researchers could find something that might be important to your health
169	0	a	this kind of review is to make sure that any risks are minimized and that your rights and welfare are protected
170	0	a	blue text should be edited or deleted as necessary to fit the specifics of your study
171	0	a	we may also ask for samples like saliva or mucus by having you spit or cough into a cup or by swabbing the inside of your cheek
172	0	a	i accept the above terms of trade
173	0	a	authorization for use of your child s protected health information include the authorization and confidentiality information as outlined signing this document means you allow us the researchers in this study and others working with us to use some information about your child s health for this research study
174	0	a	do you have technologist notes kidney problems
175	1	a	we will protect your privacy and keep your genetic medical and other personal information confidential
176	0	a	the healthcare workers will be looking after you and the other participants very carefully during the study
177	0	a	if that is the case the following information concerns you
178	1	a	please circle your answer i choose to take part in the imaging study and will have the extra insert name of procedure e g pet scan
179	0	a	if investigators will allow participants to choose whether they want to receive test results and or will contact participants in the future the following language two choices of language can be added regarding informing you of the test results you should understand the following the information may be too limited to give you particular details or consequences you may be determined to carry a gene for a particular disease that can be treated you may be determined to carry a gene for a particular disease for which there is no current treatment you carry a gene for a disease and might consider informing relatives that they too might carry the gene
180	0	a	it is possible that researchers who use your tissues or specimens may need more detailed information about your health
181	0	a	how do i make my wishes known about receiving blood or blood products l consent form if you are likely to need blood and or blood products you will be asked to complete a blood blood product consent form
182	0	a	in describing risks it should be noted how likely they are to occur and whether they are serious
183	1	a	we would collect general information related to your health such as test results treatments and doctor s notes
184	0	a	i if you need a transfusion you will be given only the blood product you require
185	0	a	otherwise just insert this sentence your authorization for use of your protected health information for this specific study does not expire
186	0	a	new york city health and hospitals corporation informed consent to name perform hiv test new york state department of health aids institute ward n0
187	1	a	date signed printed name of subject s legal representative birthdate of subject relationship of legal representative to subject subject s address subject s phone number optional i am ending my participation in this study because 1 leave lines 1 7 for spacing for stamping 2 3 4 please remove all of the instructions which appear in red before you save your document
188	0	a	this means that if information is released to your physician with your permission laboratory results may be included in your medical record
189	1	a	receipt of this document ensures that my specimen will be destroyed upon completion of the testing for which it was obtained
190	0	a	if you receive any payments for taking part in this study the mount sinai medical center finance department may need your name address social security number payment amount and related information for tax reporting purposes
191	0	a	although root canal therapy has a very high degree of clinical success it is still a biological procedure so it cannot be guaranteed
192	0	a	however to be effective treatments targeting lower intraocular pressure must provide continual rather than transient reductions in intraocular pressure
193	0	a	her to perform the following medical treatment operation or procedure hereafter called the procedure arterial catheter
194	0	a	delete this section if you do not plan to use a witness to the consent process signature
195	0	a	but if you do not you will not be able to participate in this research study
196	1	a	i authorize summit medical center to retain or dispose of any specimen or tissue taken from the above named patient
197	0	a	note investigators are to ensure that individuals who are not parents can demonstrate their legal authority to consent to the child s general medical care
198	0	a	to enable a rational choice about participating participants should be aware of the full range of options available to them
199	0	a	the goal of research is to learn new things in order to help groups of people in the future
200	0	a	delete language that does not apply if you take part in this study the main difference between your regular care and the study is describe
201	0	a	if no direct benefit is anticipated it should be stated
202	0	a	one way to learn more about diseases and their treatment is by asking patients to take part in research studies like this one which is being led by click here to enter text
203	0	a	3 indicate if the study participant and or health plan is likely to be billed for any charges associated with these free tests or procedures
204	0	a	the costs of the treatment may be covered by the university of california or the study sponsor sponsor name or billed to you or your insurer just like other medical costs depending on a number of factors
205	0	a	we would like to keep some of the tissue or sample that is leftover from a procedure that you are already having as part of your clinical care such as a blood draw surgery or biopsy
206	0	a	both the insert description of first research intervention e g higher radiation dose and insert description of second research intervention e g cetuximab have already been tested for safety however they are not part of the usual approach
207	0	a	text example supportive care studies you have cancer and will be receiving chemotherapy that may cause nausea and vomiting
208	0	a	we also will collect a second type of normal tissue blood from you by drawing about 4 tablespoons of blood from a vein in your arm
209	0	a	assignment of benefits i am receiving medical care from good shepherd and its providers
210	0	a	the research team and other authorized members of the mount sinai hospital and icahn school of medicine at mount sinai together mount sinai
211	0	a	biobank staff will not give access to anyone unless we believe they will store your samples and information safely but we cannot control how the samples and information are stored once they leave mayo clinic
212	1	a	i understand that i am not waiving any of my legal rights by signing this informed consent document
213	0	a	if you are concerned about a potential genetic problem or disease you and your doctor might choose to do a test separate from this research
214	0	a	your signature below constitutes agreement to pay for such services
215	0	a	if the tooth ever awakens you at night this is not normal and the pulp may be in an irreversible state of health dying
216	0	a	if you are taking part at kennedy krieger institute call dr
217	0	a	what is a research study a research study is when people like me collect a lot of information about a certain thing to find out more about it
218	0	a	participants in the biobank provide samples of blood complete a health questionnaire and allow access to medical records now and in the future
219	0	a	ask your provider chickenpox vaccine may be given at the same time as other vaccines
220	0	a	it will take you about duration of participation to complete this research study
221	0	a	i understand that unless an annual medical care consent and financial responsibility agreement is on file at children s for the patient i or another legally authorized representative of the patient will be required to sign this form each time the patient is brought to children s to receive care
222	0	a	the information on this form was explained to me by
223	0	a	i understand the possible complications of root canal therapy although rare do exist
224	0	a	the limited medicare eligible rebatable mri scans where applicable have been discussed with me by reception staff
225	0	a	you will be given a copy of this form to keep for your own records
226	0	a	describe any pro rating or bonuses e g if you do not complete the study you will receive xxx for each week of participation
227	0	a	additional syringes of whitening gel may be purchased from our office as you need them
228	0	a	you may choose hospice palliative and or comfort care a70 are there any consequences to me if i decide to stop participating in this study no
229	0	a	researchers may also use other methods as they are developed
230	0	a	during that time it will be necessary for you to come to the clinic hospital health facility number of days for number of hours each day
231	0	a	template consent form biomedical study consent to participate in research title of study designate any subject sub group here e g controls
232	0	a	vaccination consent form ihave read and understood the above information about gardasil hpv cervical cancer vaccine vaccination
233	0	a	a56 the subjects are only receiving diagnostic radiation no therapeutic radiation as standard of care or as part of the study delete entire section if not applicable
234	0	a	sometimes fixodent or vaseline placed inside the temporary will help hold it in place
235	0	a	i have read or have had read to me all of the above statements and understand the information regarding molecular genetics testing and have had the opportunity to ask questions i might have about the testing the procedure the risks and the alternatives prior to my informed consent
236	0	a	what are the risks of the study loss of confidentiality there is a chance that someone outside the study staff or authorized medical staff could learn your results
237	0	a	you can ask questions prior to the administration of the vaccinesthe following vaccines are available diphtheria t etanus pertussis dtap t at t clap
238	0	a	list any applicable ulrf clinical sites see choices listed in the instructions appendix i faculty practice group sites
239	0	a	if the tooth requires a crown due to fracture of the remaining tooth structure or you are in need of a crown because the nerve has died and now you need a root canal you will be credited the amount you paid for the inlay or onlay and then charged for the crown
240	0	a	3 provide yes no options at each decision point and do not require initials
241	0	a	during this time we will ask you to make number study visits to montefiore medical center other locations
242	0	a	i acknowledge that one or more of the physicians providing treatment at north central surgical center may have ownership interest in north central surgical center
243	0	a	do you take medication treatment or radiation for above diseases
244	0	a	the information should be limited to the least amount of information needed to accomplish the purpose of the research i e information relating to a particular medical condition specific blood tests specific physical examination measures specific x rays or mri imaging information including any reports such as radiology or pathology reports who may use or disclose the information the following parties are authorized to use and or disclose your health information in connection with this research study the protocol director insert name of pd
245	0	a	you do not have to participate in this study in order to get standard medical treatment
246	0	a	if practical prepare a time line chart or schematic to accompany descriptions of procedures and tests for studies that require more than 1 or 2 steps visits protocol dictated drugs or biologics to be used protocol dictated devices to be used hospitalizations outpatient visits and telephone or written follow up length and duration of visits and procedures if blood will be drawn indicate the amount in teaspoons tablespoons or ounces with whom the subject will interact where the research will be done when the research will be done what is being performed according to the standard of care when providing context is necessary what procedures are part of regular medical care that will be done even if the subject does not take part in the research when providing context is necessary
247	0	a	if you are taking part at peninsula regional medical center and you have a medical problem related to your taking part in this study call dr at insert telephone number
248	0	a	if name of study product is approved as a treatment while this study is still going on you or your insurance company might have to pay for name of study product in order to complete this study
249	0	a	this authorization does not have an expiration date
250	0	a	this means that you or your health plan must pay for any treatment that is part of your usual medical care or that is related to a medical condition you had before participating in the study
251	0	a	it is important that you promptly tell the researchers if you believe that you have been injured because of taking part in this study
252	0	a	mobile email pre vaccination checklist please tick any box that applies to your child has previously had a reaction to a vaccine has a known medical condition faints when given an injection can be highly anxious about vaccination has severe allergies has special needs has received any vaccine recently is pregnant please provide details below if you have ticked any of the above boxes
253	0	a	possible side effects of research radiation therapy common some may be serious in 100 people receiving radiation therapy more than 20 and up to 100 may have reddening tanning or peeling of the skin
254	0	a	the basis for the health care agent or surrogates decision must be the patient s wishes including religious and moral beliefs or if unknown the patient s best interests
255	0	a	for questions about the research study or if you believe you have an injury contact the principal investigator or the irb
256	0	a	we may also share your materials with other biobanks and research projects
257	0	a	we will label your child s information with a code number so they will not know your identity
258	0	a	the version designation can take the form of a date or alphanumeric code and is created and used by the investigator to distinguish this consent document version from previous versions and or future revisions of the document e g 06 01 2003 1 1 1 2 1a 1b etc
259	0	a	first describe any direct benefits to the subject then any benefits to others
260	1	a	my signature agreeing to take part in the main study notes to consent form authors 1
261	0	a	i have had explained to me by dr
262	0	a	the consent to repeat diagnostic testing is limited to the course of my current pregnancy and can be withdrawn at any time
263	0	a	because the nature and value of any future testing or research cannot be known at this time this genetic information and any other results obtained from using your tissue and data may not be given to you or your doctor
264	0	a	you will receive for each visit
265	1	a	this test requires dna most often provided from a sample of blood
266	0	a	if a question is not clear please ask your health care provider to explain it
267	1	a	if you sign your name below it means that you agree to take part in this research study
268	0	a	pregnancy testing in minors required if the form is to obtain parental permission and the study includes pregnancy testing in minors
269	0	a	if you have any questions concerns regarding any sign or symptom you may be experiencing you may call the emergency department at 254 4100
270	0	a	i have read the foregoing information or it has been read to me
271	0	a	the vaccine is most effective when given before becoming sexually active
272	0	a	bo009 aconsentforadmission treatment hospitals doc
273	0	a	initials who can answer my questions about this study if at any time you feel you have had a research related injury or for questions concerns or complaints about the study you may contact
274	0	a	most of the researchers who use the samples and information in the biobank will be studying dna
275	0	a	your sample and personal data will no longer be used if you withdraw
276	0	a	make sure there is no promise for the um to pay if insurance does not
277	0	a	this pamphlet and other materials may be ordered on the nci web site at https pubs cancer gov ncipl home aspx or call 1 800 4 cancer 1 800 422 6237 to request free copies
278	0	a	are there possible benefits from participating in this research study you may never need any of the medications we are studying and this information may provide no benefit to you
279	0	a	for studies involving a certificate of confidentiality insert the following paragraph see coc policy for details otherwise delete it certificate of confidentiality to further protect your privacy the researchers have obtained a certificate of confidentiality from the department of health and human services
280	0	a	i have received written explanation regarding blood and blood products transfusion on page 3 and 4 of this consent and have discussed with my physician the benefits and risks of having or not having a blood transfusion and the available alternatives
281	1	a	your tissue or sample will always be used first to help make clinical decisions about your care or health
282	0	a	number of people in this study we expect people to enroll in this study here and at other study sites
283	0	a	this form gives you important information about the study
284	0	a	if you have any questions concerns or complaints about this research study its procedures risks and benefits or alternative courses of treatment you should ask the protocol director name of protocol director
285	0	a	delete if there are no risks other than breach of confidentiality a35 blood draw
286	0	a	in most cases you should get antibiotics within 60 minutes before the surgery starts and the antibiotics should be stopped within 24 hours after surgery
287	1	a	i agree that good shepherd and its providers can sue anyone corhim 0064 02 16
288	0	a	to investigators if this form is used as a parental permission and assent form usually appropriate for teenage participants please omit i am at least 18 years of age
289	0	a	it is possible for a court or government official to order the release of study data including information about you
290	0	a	therefore informed consent language and its documentation especially explanation of the study s purpose duration experimental procedures alternatives risks and benefits must be written in lay language i e understandable to the people being asked to participate
291	1	a	in all cases where information relating to your sample and health information is shared with any of the people or groups listed below you will be identified by a unique number and not by name social security number address telephone number or any direct identifier unless required by law
292	0	a	you do not have to give us this authorization
293	0	a	it may cause psychological or social problems for you
294	0	a	do not describe the details of the protocol here that will be done in section 4 study procedures
295	0	a	whom should you call with questions about this study if you have questions about this study or concerns about a research related injury you can call the research director for this study dr
296	0	a	the goal of this study is to better understand how our genes genetic information affect our response to certain prescription drugs and how that information can help doctors prescribe the right medications for each patient
297	0	a	have you ever had periodontal treatment or gum surgery
298	0	a	if i experience an unusual amount of pain i should contact the doctor or his associates immediately as it may signify a problem
299	0	a	to formally withdraw your your child s consent and or revoke your his her authorization we ask that you contact dr
300	0	a	look at the genetic differences that exist in the entire human genome the complete set of human genes and the association between these differences and health conditions
301	0	a	the results of genetic testing are considered protected health information phi as described in the health insurance portability and accountability act hipaa of 1996 public law 104 191
302	0	a	date time signature of legally authorized representative lar print name date time for child participant description of lar s authority under maryland law to act as surrogate health care date time decision maker for child research participant for example legal guardian court ordered representative signature of parent 2 print name
303	0	a	informat ional use only informed consent statement for periodontal therapy please read the following information carefully
304	0	a	while this alternate text has been endorsed by the irbmed it may not be appropriate for all studies
305	1	a	yes i choose to participate in the optional banking sub study
306	0	a	gen consent continued page 1 of 5 u1 6 14 r gencost r halifax health medical center of daytona beach 303 n clyde morris blvd
307	0	a	please let us know and we may be able to accommodate your request
308	0	a	especially when white blood cell count is low occasional some may be serious in 100 people receiving radiation therapy from 4 to 20 may have thickening and numbness of the skin sores or ulcers on the skin or near the cancer location permanent hair loss bleeding from the skin
309	1	a	to help protect confidentiality explain security measures to be taken in simple terms e g we will give your study data a code number and keep it in a file with a password that only the researchers know
310	0	a	it is strongly recommended that you provide a table of visits tests and procedures
311	0	a	the accuracy and reliability of results is affected by the quality of the sample and information provided
312	0	a	i platelets platelets help the blood to clot
313	0	a	if you believe your study is more than minimal risk you may contact the irb office for guidance or refer to the hipaa consent template for a description of all the elements of informed consent
314	0	a	your decision wil not affect your right to medical care that is not research related
315	0	a	this disease has resulted in the loss the bone which normally supports t he teeth
